customer_code	commercial_portfolio	business_unit
1069	less affluent	retail_bank
1070	less affluent	retail_bank
1071	less affluent	retail_bank
1072	less affluent	retail_bank
1073	less affluent	retail_bank
1074	less affluent	retail_bank
1075	less affluent	retail_bank
1076	less affluent	retail_bank
1077	less affluent	retail_bank
1078	less affluent	retail_bank
1079	less affluent	retail_bank
1080	less affluent	retail_bank
1081	less affluent	retail_bank
1082	less affluent	retail_bank
1083	less affluent	retail_bank
1084	less affluent	retail_bank
1085	less affluent	retail_bank
1086	less affluent	retail_bank
1087	less affluent	retail_bank
1088	less affluent	retail_bank
1089	less affluent	retail_bank
1090	less affluent	retail_bank
1091	less affluent	retail_bank
1092	less affluent	retail_bank
1093	less affluent	retail_bank
1094	less affluent	retail_bank
1095	less affluent	retail_bank
1096	less affluent	retail_bank
1097	less affluent	retail_bank
1098	less affluent	retail_bank
1099	less affluent	retail_bank
1100	less affluent	retail_bank
1101	less affluent	retail_bank
1102	less affluent	retail_bank
1103	less affluent	retail_bank
1104	less affluent	retail_bank
1105	less affluent	retail_bank
1106	less affluent	retail_bank
1107	less affluent	retail_bank
1108	less affluent	retail_bank
1109	less affluent	retail_bank
1110	less affluent	retail_bank
1111	less affluent	retail_bank
1112	less affluent	retail_bank
1113	less affluent	retail_bank
1114	less affluent	retail_bank
1115	less affluent	retail_bank
1116	less affluent	retail_bank
1117	less affluent	retail_bank
1118	less affluent	retail_bank
1119	less affluent	retail_bank
1120	less affluent	retail_bank
1121	less affluent	retail_bank
1122	less affluent	retail_bank
1123	less affluent	retail_bank
1124	less affluent	retail_bank
1125	less affluent	retail_bank
1126	less affluent	retail_bank
1127	less affluent	retail_bank
1128	less affluent	retail_bank
1129	less affluent	retail_bank
1130	less affluent	retail_bank
1131	less affluent	retail_bank
1132	less affluent	retail_bank
1133	less affluent	retail_bank
1134	less affluent	retail_bank
1135	less affluent	corporate_bank
1136	less affluent	retail_bank
1137	less affluent	retail_bank
1138	less affluent	retail_bank
1139	less affluent	retail_bank
1140	less affluent	retail_bank
1141	less affluent	retail_bank
1142	less affluent	retail_bank
1143	less affluent	retail_bank
1144	less affluent	retail_bank
1145	less affluent	retail_bank
1146	less affluent	retail_bank
1147	less affluent	retail_bank
1148	less affluent	retail_bank
1149	less affluent	retail_bank
1150	less affluent	retail_bank
1151	less affluent	retail_bank
1152	less affluent	retail_bank
1153	less affluent	retail_bank
1154	less affluent	retail_bank
1155	less affluent	retail_bank
1156	less affluent	retail_bank
1157	less affluent	retail_bank
1158	less affluent	retail_bank
1159	less affluent	retail_bank
1160	less affluent	retail_bank
1161	less affluent	retail_bank
1162	less affluent	retail_bank
1163	less affluent	retail_bank
1164	less affluent	retail_bank
1165	less affluent	retail_bank
1166	less affluent	retail_bank
1167	less affluent	retail_bank
1168	less affluent	retail_bank
1169	less affluent	retail_bank
1170	less affluent	retail_bank
1171	less affluent	retail_bank
1172	less affluent	retail_bank
1173	less affluent	retail_bank
1174	less affluent	retail_bank
1175	less affluent	retail_bank
1176	less affluent	retail_bank
1177	less affluent	retail_bank
1178	less affluent	retail_bank
1179	less affluent	retail_bank
1180	less affluent	retail_bank
1181	less affluent	retail_bank
1182	less affluent	retail_bank
1183	less affluent	retail_bank
1184	less affluent	retail_bank
1185	less affluent	retail_bank
1186	less affluent	retail_bank
1187	less affluent	retail_bank
1188	less affluent	retail_bank
1189	less affluent	retail_bank
1190	less affluent	retail_bank
1191	less affluent	retail_bank
1192	less affluent	retail_bank
1193	less affluent	retail_bank
1194	less affluent	retail_bank
1195	less affluent	retail_bank
1196	less affluent	retail_bank
1197	less affluent	retail_bank
1198	less affluent	retail_bank
1199	less affluent	retail_bank
1200	less affluent	retail_bank
1201	less affluent	retail_bank
1202	less affluent	retail_bank
1203	less affluent	retail_bank
1204	less affluent	retail_bank
1205	less affluent	retail_bank
1206	less affluent	retail_bank
1207	less affluent	retail_bank
1208	less affluent	retail_bank
1209	less affluent	retail_bank
1210	less affluent	retail_bank
1211	less affluent	retail_bank
1212	less affluent	retail_bank
1213	less affluent	retail_bank
1214	less affluent	retail_bank
1215	less affluent	retail_bank
1216	less affluent	retail_bank
1217	less affluent	retail_bank
1218	less affluent	retail_bank
1219	less affluent	retail_bank
1220	less affluent	retail_bank
1221	less affluent	retail_bank
1222	less affluent	retail_bank
1223	less affluent	retail_bank
1224	less affluent	retail_bank
1225	less affluent	retail_bank
1226	less affluent	retail_bank
1227	less affluent	retail_bank
1228	less affluent	retail_bank
1229	less affluent	retail_bank
1230	less affluent	retail_bank
1231	less affluent	retail_bank
1232	less affluent	retail_bank
1233	less affluent	retail_bank
1234	less affluent	retail_bank
1235	less affluent	retail_bank
1236	less affluent	retail_bank
1237	less affluent	retail_bank
1238	less affluent	retail_bank
1239	less affluent	retail_bank
1240	less affluent	retail_bank
1241	less affluent	retail_bank
1242	less affluent	retail_bank
1243	less affluent	retail_bank
1244	less affluent	retail_bank
1245	less affluent	retail_bank
1246	less affluent	retail_bank
1247	less affluent	retail_bank
1248	less affluent	retail_bank
1249	less affluent	retail_bank
1250	less affluent	retail_bank
1251	less affluent	retail_bank
1252	less affluent	retail_bank
1253	less affluent	retail_bank
1254	less affluent	retail_bank
1255	less affluent	retail_bank
1256	less affluent	retail_bank
1257	less affluent	retail_bank
1258	less affluent	retail_bank
1259	less affluent	retail_bank
1260	less affluent	retail_bank
1261	less affluent	retail_bank
1262	less affluent	retail_bank
1263	less affluent	retail_bank
1264	less affluent	retail_bank
1265	less affluent	retail_bank
1266	less affluent	retail_bank
1267	less affluent	retail_bank
1268	less affluent	retail_bank
1269	less affluent	retail_bank
1270	less affluent	retail_bank
1271	less affluent	retail_bank
1272	less affluent	retail_bank
1273	less affluent	retail_bank
1274	less affluent	retail_bank
1275	less affluent	retail_bank
1276	less affluent	retail_bank
1277	less affluent	retail_bank
1278	less affluent	corporate_bank
1279	less affluent	retail_bank
1280	less affluent	retail_bank
1281	less affluent	retail_bank
1282	less affluent	retail_bank
1283	less affluent	retail_bank
1284	less affluent	retail_bank
1285	less affluent	retail_bank
1286	less affluent	retail_bank
1287	less affluent	retail_bank
1288	less affluent	retail_bank
1289	less affluent	retail_bank
1290	less affluent	retail_bank
1291	less affluent	retail_bank
1292	less affluent	retail_bank
1293	less affluent	retail_bank
1294	less affluent	retail_bank
1295	less affluent	retail_bank
1296	less affluent	retail_bank
1297	less affluent	retail_bank
1298	less affluent	retail_bank
1299	less affluent	retail_bank
1300	less affluent	retail_bank
1301	less affluent	retail_bank
1302	less affluent	retail_bank
1303	less affluent	retail_bank
1304	less affluent	retail_bank
1305	less affluent	retail_bank
1306	less affluent	retail_bank
1307	less affluent	retail_bank
1308	less affluent	retail_bank
1309	less affluent	retail_bank
1310	less affluent	retail_bank
1311	less affluent	retail_bank
1312	less affluent	retail_bank
1313	less affluent	retail_bank
1314	less affluent	retail_bank
1315	less affluent	retail_bank
1316	less affluent	retail_bank
1317	less affluent	retail_bank
1318	less affluent	retail_bank
1319	less affluent	retail_bank
1320	less affluent	retail_bank
1321	less affluent	retail_bank
1322	less affluent	retail_bank
1323	less affluent	retail_bank
1324	less affluent	retail_bank
1325	less affluent	retail_bank
1326	less affluent	retail_bank
1327	less affluent	retail_bank
1328	less affluent	retail_bank
1329	less affluent	retail_bank
1330	less affluent	corporate_bank
1331	less affluent	retail_bank
1332	less affluent	retail_bank
1333	less affluent	retail_bank
1334	less affluent	retail_bank
1335	less affluent	retail_bank
1336	less affluent	retail_bank
1337	less affluent	retail_bank
1338	less affluent	retail_bank
1339	less affluent	retail_bank
1340	less affluent	retail_bank
1341	less affluent	retail_bank
1342	less affluent	retail_bank
1343	less affluent	retail_bank
1344	less affluent	retail_bank
1345	less affluent	retail_bank
1346	less affluent	retail_bank
1347	less affluent	retail_bank
1348	less affluent	retail_bank
1349	less affluent	retail_bank
1350	less affluent	retail_bank
1351	less affluent	retail_bank
1352	less affluent	retail_bank
1353	less affluent	retail_bank
1354	less affluent	retail_bank
1355	less affluent	retail_bank
1356	less affluent	retail_bank
1357	less affluent	retail_bank
1358	less affluent	retail_bank
1359	less affluent	retail_bank
1360	less affluent	retail_bank
1361	less affluent	retail_bank
1362	less affluent	retail_bank
1363	less affluent	retail_bank
1364	less affluent	retail_bank
1365	less affluent	retail_bank
1366	less affluent	retail_bank
1367	less affluent	retail_bank
1368	less affluent	retail_bank
1369	less affluent	retail_bank
1370	less affluent	retail_bank
1371	less affluent	retail_bank
1372	less affluent	retail_bank
1373	less affluent	retail_bank
1374	less affluent	retail_bank
1375	less affluent	retail_bank
1376	less affluent	retail_bank
1377	less affluent	retail_bank
1378	less affluent	retail_bank
1379	less affluent	retail_bank
1380	less affluent	retail_bank
1381	less affluent	retail_bank
1382	less affluent	retail_bank
1383	less affluent	retail_bank
1384	less affluent	retail_bank
1385	less affluent	retail_bank
1386	less affluent	retail_bank
1387	less affluent	retail_bank
1388	less affluent	retail_bank
1389	less affluent	retail_bank
1390	less affluent	retail_bank
1391	less affluent	retail_bank
1392	less affluent	retail_bank
1393	less affluent	retail_bank
1394	less affluent	retail_bank
1395	less affluent	retail_bank
1396	less affluent	retail_bank
1397	less affluent	retail_bank
1398	less affluent	retail_bank
1399	less affluent	retail_bank
1400	less affluent	retail_bank
1401	less affluent	retail_bank
1402	less affluent	retail_bank
1403	less affluent	corporate_bank
1404	less affluent	retail_bank
1405	less affluent	retail_bank
1406	less affluent	retail_bank
1407	less affluent	corporate_bank
1408	less affluent	retail_bank
1409	less affluent	retail_bank
1410	less affluent	retail_bank
1411	less affluent	retail_bank
1412	less affluent	retail_bank
1413	less affluent	retail_bank
1414	less affluent	retail_bank
1415	less affluent	retail_bank
1416	less affluent	retail_bank
1417	less affluent	retail_bank
1418	less affluent	retail_bank
1419	less affluent	retail_bank
1420	less affluent	retail_bank
1421	less affluent	retail_bank
1422	less affluent	retail_bank
1423	less affluent	retail_bank
1424	less affluent	retail_bank
1425	less affluent	retail_bank
1426	less affluent	retail_bank
1427	less affluent	retail_bank
1428	less affluent	retail_bank
1429	less affluent	retail_bank
1430	less affluent	retail_bank
1431	less affluent	retail_bank
1432	less affluent	retail_bank
1433	less affluent	retail_bank
1434	less affluent	retail_bank
1435	less affluent	retail_bank
1436	less affluent	retail_bank
1437	less affluent	retail_bank
1438	less affluent	retail_bank
1439	less affluent	retail_bank
1440	less affluent	retail_bank
1441	less affluent	retail_bank
1442	less affluent	retail_bank
1443	less affluent	retail_bank
1444	less affluent	retail_bank
1445	less affluent	retail_bank
1446	less affluent	retail_bank
1447	less affluent	retail_bank
1448	less affluent	retail_bank
1449	less affluent	retail_bank
1450	less affluent	retail_bank
1451	less affluent	retail_bank
1452	less affluent	retail_bank
1453	less affluent	retail_bank
1454	less affluent	retail_bank
1455	less affluent	retail_bank
1456	less affluent	retail_bank
1457	less affluent	retail_bank
1458	less affluent	retail_bank
1459	less affluent	retail_bank
1460	less affluent	retail_bank
1461	less affluent	retail_bank
1462	less affluent	retail_bank
1463	less affluent	retail_bank
1464	less affluent	retail_bank
1465	less affluent	retail_bank
1466	less affluent	retail_bank
1467	less affluent	retail_bank
1468	less affluent	retail_bank
1469	less affluent	retail_bank
1470	less affluent	retail_bank
1471	less affluent	retail_bank
1472	less affluent	retail_bank
1473	less affluent	retail_bank
1474	less affluent	retail_bank
1475	less affluent	retail_bank
1476	less affluent	retail_bank
1477	less affluent	retail_bank
1478	less affluent	retail_bank
1479	less affluent	retail_bank
1480	less affluent	retail_bank
1481	less affluent	retail_bank
1482	less affluent	retail_bank
1483	less affluent	retail_bank
1484	less affluent	retail_bank
1485	less affluent	retail_bank
1486	less affluent	retail_bank
